IDfg,Season,Name,Team,Age,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,GB,FB,LD,IFFB,Pitches,Balls,Strikes,IFH,BU,BUH,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,wOBA,wRAA,wRC,Bat,Fld,Rep,Pos,RAR,WAR,Dol,Spd,wRC+,WPA,-WPA,+WPA,RE24,REW,pLI,phLI,PH,WPA/LI,Clutch,FB% (Pitch),FBv,SL%,SLv,CT%,CTv,CB%,CBv,CH%,CHv,SF%,SFv,KN%,KNv,XX%,PO%,wFB,wSL,wCT,wCB,wCH,wSF,wKN,wFB/C,wSL/C,wCT/C,wCB/C,wCH/C,wSF/C,wKN/C,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,F-Strike%,SwStr%,BsR,FA% (sc),FT% (sc),FC% (sc),FS% (sc),FO% (sc),SI% (sc),SL% (sc),CU% (sc),KC% (sc),EP% (sc),CH% (sc),SC% (sc),KN% (sc),UN% (sc),vFA (sc),vFT (sc),vFC (sc),vFS (sc),vFO (sc),vSI (sc),vSL (sc),vCU (sc),vKC (sc),vEP (sc),vCH (sc),vSC (sc),vKN (sc),FA-X (sc),FT-X (sc),FC-X (sc),FS-X (sc),FO-X (sc),SI-X (sc),SL-X (sc),CU-X (sc),KC-X (sc),EP-X (sc),CH-X (sc),SC-X (sc),KN-X (sc),FA-Z (sc),FT-Z (sc),FC-Z (sc),FS-Z (sc),FO-Z (sc),SI-Z (sc),SL-Z (sc),CU-Z (sc),KC-Z (sc),EP-Z (sc),CH-Z (sc),SC-Z (sc),KN-Z (sc),wFA (sc),wFT (sc),wFC (sc),wFS (sc),wFO (sc),wSI (sc),wSL (sc),wCU (sc),wKC (sc),wEP (sc),wCH (sc),wSC (sc),wKN (sc),wFA/C (sc),wFT/C (sc),wFC/C (sc),wFS/C (sc),wFO/C (sc),wSI/C (sc),wSL/C (sc),wCU/C (sc),wKC/C (sc),wEP/C (sc),wCH/C (sc),wSC/C (sc),wKN/C (sc),O-Swing% (sc),Z-Swing% (sc),Swing% (sc),O-Contact% (sc),Z-Contact% (sc),Contact% (sc),Zone% (sc),Pace,Def,wSB,UBR,Age Rng,Off,Lg,wGDP,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,TTO%,CH% (pi),CS% (pi),CU% (pi),FA% (pi),FC% (pi),FS% (pi),KN% (pi),SB% (pi),SI% (pi),SL% (pi),XX% (pi),vCH (pi),vCS (pi),vCU (pi),vFA (pi),vFC (pi),vFS (pi),vKN (pi),vSB (pi),vSI (pi),vSL (pi),vXX (pi),CH-X (pi),CS-X (pi),CU-X (pi),FA-X (pi),FC-X (pi),FS-X (pi),KN-X (pi),SB-X (pi),SI-X (pi),SL-X (pi),XX-X (pi),CH-Z (pi),CS-Z (pi),CU-Z (pi),FA-Z (pi),FC-Z (pi),FS-Z (pi),KN-Z (pi),SB-Z (pi),SI-Z (pi),SL-Z (pi),XX-Z (pi),wCH (pi),wCS (pi),wCU (pi),wFA (pi),wFC (pi),wFS (pi),wKN (pi),wSB (pi),wSI (pi),wSL (pi),wXX (pi),wCH/C (pi),wCS/C (pi),wCU/C (pi),wFA/C (pi),wFC/C (pi),wFS/C (pi),wKN/C (pi),wSB/C (pi),wSI/C (pi),wSL/C (pi),wXX/C (pi),O-Swing% (pi),Z-Swing% (pi),Swing% (pi),O-Contact% (pi),Z-Contact% (pi),Contact% (pi),Zone% (pi),Pace (pi),FRM,AVG+,BB%+,K%+,OBP+,SLG+,ISO+,BABIP+,LD+%,GB%+,FB%+,HR/FB%+,Pull%+,Cent%+,Oppo%+,Soft%+,Med%+,Hard%+,EV,LA,Barrels,Barrel%,maxEV,HardHit,HardHit%,Events,CStr%,CSW%,xBA,xSLG,xwOBA,L-WAR
33189,2025,Nolan Schanuel,LAA,23,1,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,4,0,0,0,13,3,10,0,0,0,0.0,0.0,0.0,0.25,0.25,0.5,0.0,0.25,0.04,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.221,-0.3,0,-0.3,0.0,0.1,-0.1,-0.2,0.0,($0.2),0.1,38,-0.03,-0.06,0.03,-0.38,-0.04,0.89,,0,-0.02,-0.02,0.462,95.2,0.154,87.5,,,0.154,79.5,0.154,85.0,0.077,88.0,,,,,-0.3,0.4,,0.0,-0.4,0.0,,-5.58,22.41,,1.92,-18.34,4.56,,0.5710000000000001,0.667,0.615,1.0,1.0,1.0,0.462,0.75,0.0,0.0,0.462,,,0.077,,,0.154,0.154,,,0.154,,,,94.9,,,87.9,,,87.4,79.6,,,84.9,,,-2.2,,,-6.0,,,2.6,3.7,,,-6.6,,,10.7,,,8.3,,,2.8,-8.2,,,6.7,,,-0.3,,,0.0,,,0.4,0.0,,,-0.4,,,-5.58,,,4.56,,,22.41,1.92,,,-18.34,,,0.5,0.8,0.615,1.0,1.0,1.0,0.385,21.3,0.0,0.0,,23 - 23,-0.3,0.0,,0.0,0.75,0.25,0.5,0.25,0.25,0.0,0.231,,0.154,0.462,,,,,,0.154,,86.4,,80.1,95.4,,,,,,87.9,,-7.5,,2.9,-2.6,,,,,,1.8,,5.9,,-10.0,9.4,,,,,,1.3,,-0.3,,0.0,-0.3,,,,,,0.4,,-10.7,,1.92,-5.58,,,,,,22.41,,0.5,0.7140000000000001,0.615,1.0,1.0,1.0,0.5379999999999999,21.3,,109,0,0,82,63,0,95.0,0.0,232.0,0.0,,0.0,226.0,107.0,338.0,54.0,64.0,72.2,-13.0,0,0.0,104.7,1,0.25,4,0.154,0.154,0.257,0.282,0.235,0.0
31564,2025,Alan Roden,TOR,25,2,5,7,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0.2,4,2,0,0,27,11,16,0,0,0,0.14300000000000002,0.0,1.0,0.286,0.2,0.486,0.0,0.167,0.02,0.0,0.667,0.33299999999999996,0.0,0.0,0.0,0.0,0.225,-0.5,0,-0.5,0.5,0.2,-0.1,0.2,0.0,$0.2,0.1,44,-0.01,-0.05,0.03,-0.43,-0.05,0.79,,0,-0.01,-0.01,0.48100000000000004,93.2,0.111,84.3,0.07400000000000001,88.0,0.111,81.3,0.222,86.2,,,,,,,0.6,-0.1,-0.1,0.0,-0.5,,,4.37,-2.98,-4.56,-1.45,-8.28,,,0.368,0.5,0.40700000000000003,0.7140000000000001,1.0,0.818,0.29600000000000004,0.429,0.07400000000000001,0.0,0.222,,0.111,,,0.259,0.07400000000000001,0.111,,,0.222,,,,92.8,,88.3,,,93.1,82.0,81.5,,,86.2,,,3.0,,-2.0,,,-5.5,2.1,7.0,,,-10.3,,,9.7,,4.3,,,3.4,4.0,-5.0,,,1.9,,,0.1,,-0.2,,,0.5,0.0,0.0,,,-0.5,,,1.1,,-6.85,,,7.18,1.25,-1.45,,,-8.28,,,0.429,0.385,0.40700000000000003,0.667,1.0,0.818,0.48100000000000004,18.0,0.4,0.0,,25 - 25,-0.5,0.0,,0.33299999999999996,0.33299999999999996,0.33299999999999996,0.16699999999999998,0.667,0.16699999999999998,0.14300000000000002,0.222,,0.111,0.222,0.111,,,,0.259,0.07400000000000001,,85.9,,81.1,92.6,87.9,,,,92.8,81.7,,-9.5,,8.3,3.2,-1.4,,,,-4.9,2.9,,0.5,,-6.7,8.3,3.0,,,,1.9,2.4,,-0.5,,0.0,0.1,-0.2,,,,0.5,0.0,,-8.28,,-1.45,1.1,-6.85,,,,7.18,1.25,,0.5,0.33299999999999996,0.40700000000000003,0.667,1.0,0.818,0.556,18.0,,87,152,0,94,50,0,63.0,0.0,155.0,83.0,0.0,77.0,101.0,143.0,113.0,145.0,42.0,86.6,-0.4,0,0.0,104.7,2,0.33299999999999996,6,0.185,0.259,0.118,0.129,0.192,0.0
26151,2025,Kyle Stowers,MIA,27,2,7,9,1,1,0,0,0,1,1,2,0,4,0,0,0,2,0,0,0.143,2,0,1,0,53,21,32,0,0,0,0.222,0.444,0.5,0.333,0.143,0.476,0.0,0.333,0.02,0.33299999999999996,0.667,0.0,0.0,0.0,0.0,0.0,0.251,-0.4,1,-0.4,0.1,0.3,-0.1,-0.1,0.0,($0.1),1.6,59,-0.06,-0.26,0.2,-0.82,-0.08,1.32,,0,-0.09,0.05,0.491,96.4,0.132,83.4,0.075,87.0,0.019,77.0,0.17,88.1,0.113,93.5,,,,,0.5,-0.8,-1.1,0.0,0.1,-0.2,,2.11,-11.96,-27.76,3.84,0.89,-3.53,,0.31,0.833,0.547,0.444,0.7,0.621,0.45299999999999996,0.556,0.20800000000000002,0.0,0.491,,0.038,0.019,,0.094,0.17,0.019,,,0.17,,,,96.5,,87.7,89.3,,94.3,84.0,76.9,,,88.0,,,-8.5,,1.6,-11.6,,-8.2,1.2,7.2,,,-10.4,,,8.6,,3.3,0.3,,-0.8,1.3,-8.8,,,0.9,,,0.5,,-0.1,0.0,,-0.2,-1.8,0.0,,,0.1,,,2.11,,-4.12,1.89,,-4.62,-20.32,3.84,,,0.89,,,0.24,0.821,0.547,0.33299999999999996,0.696,0.621,0.528,19.2,0.0,0.0,,27 - 27,-0.4,0.0,,1.0,0.0,0.0,0.0,0.667,0.33299999999999996,0.667,0.18899999999999997,,0.019,0.491,0.038,,,,0.094,0.17,,88.2,,77.1,96.6,87.7,,,,94.3,84.2,,-9.8,,8.9,-7.6,2.6,,,,-7.4,1.4,,-0.7,,-11.0,7.4,2.2,,,,-2.3,-0.2,,0.1,,0.0,0.5,-0.1,,,,-0.2,-1.8,,0.99,,3.84,2.11,-4.12,,,,-4.62,-20.32,,0.25,0.7929999999999999,0.547,0.33299999999999996,0.696,0.621,0.547,19.2,,64,210,177,106,38,0,122.0,1.71,145.0,0.0,,243.0,0.0,0.0,0.0,141.0,96.0,94.1,4.9,1,0.33299999999999996,105.5,2,0.667,3,0.057,0.264,0.192,0.41,0.356,0.0
16939,2025,Lane Thomas,CLE,29,1,5,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,3,2,0,0,13,3,10,0,0,0,0.0,0.0,0.0,0.2,0.2,0.4,0.0,0.2,0.015,0.0,0.6,0.4,0.0,0.0,0.0,0.0,0.177,-0.5,0,-0.5,0.0,0.1,0.0,-0.3,0.0,($0.2),0.1,11,-0.07,-0.12,0.05,-0.42,-0.04,0.99,,0,-0.08,0.01,0.308,96.3,0.385,85.8,0.154,91.5,,,0.077,84.0,0.077,87.0,,,,,-0.3,0.4,-0.1,,-0.2,-0.2,,-8.45,7.37,-3.98,,-20.95,-15.72,,0.5,0.5710000000000001,0.5379999999999999,1.0,1.0,1.0,0.5379999999999999,0.6,0.0,0.0,0.231,,0.154,0.077,,0.077,0.385,,,,0.077,,,,95.2,,91.4,87.3,,99.3,85.7,,,,83.7,,,7.0,,1.5,5.0,,-9.8,-0.8,,,,7.6,,,10.2,,7.2,1.9,,7.4,1.1,,,,7.1,,,-0.1,,-0.1,-0.2,,-0.2,0.4,,,,-0.2,,,-4.21,,-3.98,-15.72,,-21.16,7.37,,,,-20.95,,,0.0,0.7,0.5379999999999999,,1.0,1.0,0.769,17.8,0.1,0.0,,29 - 29,-0.5,0.0,,0.4,0.4,0.2,0.4,0.6,0.0,0.0,0.077,,,0.231,0.154,0.077,,,0.077,0.385,,83.9,,,95.4,91.5,87.4,,,99.5,85.9,,8.0,,,6.9,1.6,5.2,,,-9.1,-0.3,,5.3,,,8.8,5.8,0.5,,,6.0,-0.6,,-0.2,,,-0.1,-0.1,-0.2,,,-0.2,0.4,,-20.95,,,-4.21,-3.98,-15.72,,,-21.16,7.37,,0.4,0.625,0.5379999999999999,1.0,1.0,1.0,0.615,17.8,,87,0,0,66,50,0,76.0,0.0,139.0,99.0,0.0,92.0,121.0,86.0,270.0,130.0,0.0,71.4,3.4,0,0.0,91.0,0,0.0,5,0.231,0.231,0.186,0.209,0.173,0.0
21636,2025,Jeremy Pena,HOU,27,2,7,8,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.143,2,4,1,0,35,11,24,0,0,0,0.0,0.0,0.0,0.25,0.143,0.393,0.0,0.143,0.005,0.14300000000000002,0.28600000000000003,0.5710000000000001,0.0,0.0,0.0,0.0,0.201,-0.7,0,-0.7,0.1,0.2,0.1,0.0,0.0,$0.0,2.6,27,-0.05,-0.12,0.07,0.04,0.0,0.84,,0,-0.02,-0.04,0.6,94.9,0.34299999999999997,85.7,,,,,0.057,88.0,,,,,,,-0.2,-0.5,,,0.0,,,-1.07,-4.27,,,0.5,,,0.222,0.765,0.486,1.0,1.0,1.0,0.486,0.5,0.0,0.2,0.28600000000000003,,0.028999999999999998,,,0.28600000000000003,0.34299999999999997,,,,0.057,,,,95.7,,89.4,,,94.6,85.7,,,,88.2,,,-0.8,,1.8,,,-5.6,-1.4,,,,0.1,,,10.0,,1.7,,,4.7,-0.1,,,,3.2,,,-0.5,,0.5,,,-0.2,-0.5,,,,0.0,,,-5.5,,50.26,,,-1.77,-4.27,,,,0.5,,,0.2,0.7,0.486,1.0,1.0,1.0,0.5710000000000001,18.8,0.2,0.0,,27 - 27,-0.5,0.0,,0.28600000000000003,0.429,0.28600000000000003,0.0,0.7140000000000001,0.28600000000000003,0.0,0.057,,,0.28600000000000003,0.028999999999999998,,,,0.28600000000000003,0.34299999999999997,,88.4,,,95.8,89.7,,,,94.9,85.9,,-0.2,,,-0.5,0.9,,,,-5.3,-1.0,,1.1,,,8.7,0.7,,,,3.1,-1.5,,0.0,,,-0.5,0.5,,,,-0.2,-0.5,,0.5,,,-5.5,50.26,,,,-1.77,-4.27,,0.214,0.667,0.486,1.0,1.0,1.0,0.6,18.8,,62,0,0,82,36,0,54.0,0.86,66.0,142.0,0.0,66.0,129.0,122.0,0.0,155.0,73.0,88.9,19.9,1,0.14300000000000002,103.3,3,0.429,7,0.2,0.2,0.331,0.545,0.421,0.0
12564,2025,Trevor Story,BOS,32,2,7,8,1,1,0,0,0,2,0,1,0,2,0,0,0,0,2,0,0.143,3,1,1,0,38,10,28,1,0,0,0.125,0.25,0.5,0.25,0.143,0.393,0.0,0.2,0.03,0.2,0.6,0.2,0.0,0.0,0.33299999999999996,0.0,0.197,-0.7,0,-0.8,0.1,0.2,0.1,-0.2,0.0,($0.1),7.5,17,0.05,-0.12,0.17,-0.1,-0.01,1.26,,0,-0.04,0.08,0.469,95.6,0.188,87.8,,,0.188,79.5,0.125,88.8,0.031,89.0,,,0.158,,-0.5,0.1,,0.3,-0.1,0.0,,-3.36,0.95,,4.52,-2.05,0.0,,0.478,0.889,0.594,0.727,0.625,0.684,0.281,0.5,0.158,0.2,0.474,,,0.026000000000000002,,0.053,0.158,0.158,,,0.132,,,,95.5,,,88.6,,93.2,87.6,79.4,,,88.4,,,-4.7,,,-5.6,,-9.4,-0.4,4.6,,,5.9,,,8.7,,,-1.0,,6.8,-2.6,-5.3,,,2.5,,,-0.8,,,0.0,,-0.2,0.1,0.3,,,-0.1,,,-4.17,,,0.0,,-10.47,0.95,4.52,,,-1.64,,,0.565,0.8,0.6579999999999999,0.769,0.75,0.76,0.395,19.0,0.1,0.4,,32 - 32,-0.6,0.0,,0.4,0.4,0.2,0.4,0.4,0.2,0.375,0.132,,0.158,0.447,,0.026000000000000002,,,0.079,0.158,,88.6,,79.6,95.7,,88.8,,,93.7,87.8,,5.2,,5.4,-3.8,,-5.0,,,-9.4,0.3,,0.7,,-7.1,7.8,,-2.2,,,4.7,-4.4,,-0.1,,0.3,-0.7,,0.0,,,-0.3,0.1,,-1.64,,4.52,-4.04,,0.0,,,-9.13,0.95,,0.542,0.857,0.6579999999999999,0.769,0.75,0.76,0.368,19.0,,62,133,107,82,36,0,76.0,1.2,139.0,50.0,0.0,92.0,121.0,86.0,270.0,87.0,51.0,76.8,12.8,0,0.0,94.5,0,0.0,5,0.079,0.237,0.128,0.164,0.2,0.0
19896,2025,Connor Wong,BOS,29,2,7,8,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0.143,2,1,3,0,29,11,18,0,0,0,0.125,0.125,1.0,0.25,0.143,0.393,0.0,0.167,0.02,0.5,0.33299999999999996,0.16699999999999998,0.0,0.0,0.0,0.0,0.197,-0.7,0,-0.8,0.1,0.2,0.1,-0.3,0.0,($0.2),0.1,17,-0.13,-0.29,0.16,-1.18,-0.12,1.45,,0,-0.09,0.0,0.375,95.5,0.125,87.0,0.25,89.8,0.063,77.0,,,0.188,88.3,,,0.44799999999999995,,0.2,-0.3,-0.2,0.0,,-0.2,,3.23,-14.6,-4.88,-4.34,,-7.63,,0.556,0.5710000000000001,0.563,0.6,1.0,0.778,0.43799999999999994,0.625,0.069,0.0,0.44799999999999995,,0.10300000000000001,0.10300000000000001,,0.10300000000000001,0.172,0.034,,,0.034,,,,95.6,,91.4,88.5,,94.7,86.7,77.0,,,90.2,,,-4.5,,0.3,-7.2,,-9.6,1.0,5.4,,,-9.8,,,10.1,,6.0,1.7,,7.3,1.7,-4.8,,,1.9,,,0.3,,-0.2,-0.2,,-0.9,-0.3,0.0,,,0.0,,,2.29,,-7.78,-7.63,,-28.59,-5.25,-4.34,,,1.89,,,0.214,0.733,0.483,0.33299999999999996,1.0,0.857,0.517,20.7,0.3,0.0,,29 - 29,-0.8,0.0,,0.33299999999999996,0.5,0.16699999999999998,0.16699999999999998,0.16699999999999998,0.667,0.25,0.034,,0.034,0.379,0.10300000000000001,0.10300000000000001,,,0.172,0.172,,90.3,,77.1,95.9,91.6,88.7,,,94.8,86.9,,-8.7,,6.5,-3.1,1.3,-6.5,,,-8.8,1.5,,0.1,,-6.4,9.3,4.5,0.0,,,6.1,0.1,,0.0,,0.0,-0.2,-0.2,-0.2,,,-0.4,-0.3,,1.89,,-4.34,-1.63,-7.78,-7.63,,,-7.62,-5.25,,0.231,0.688,0.483,0.33299999999999996,1.0,0.857,0.552,20.7,,62,133,53,82,36,0,63.0,2.99,77.0,41.0,0.0,77.0,151.0,71.0,113.0,36.0,170.0,96.1,12.3,2,0.33299999999999996,106.7,4,0.667,6,0.138,0.207,0.446,0.956,0.605,0.0
20036,2025,Isaac Paredes,HOU,26,2,7,8,1,1,0,0,0,1,0,1,0,2,0,0,0,1,0,0,0.143,2,2,1,0,40,19,21,0,0,0,0.125,0.25,0.5,0.25,0.143,0.393,0.0,0.2,0.01,0.2,0.4,0.4,0.0,0.0,0.0,0.0,0.197,-0.7,0,-0.7,0.3,0.2,0.0,0.1,0.0,$0.1,2.6,24,-0.09,-0.23,0.14,-0.98,-0.1,1.38,,0,-0.07,0.0,0.5,96.0,0.325,84.6,0.025,93.0,,,0.125,89.8,0.025,84.0,,,,,-0.1,-0.9,0.1,,-0.3,-0.1,,-0.51,-6.59,8.22,,-6.68,-5.17,,0.259,0.6920000000000001,0.4,0.857,0.889,0.875,0.325,0.5,0.05,0.2,0.2,,0.05,,,0.3,0.325,,,,0.125,,,,96.6,,92.9,,,95.5,83.9,,,,89.9,,,-5.7,,-2.5,,,-10.3,6.5,,,,-10.7,,,10.4,,6.4,,,5.3,-2.2,,,,1.9,,,-0.5,,0.1,,,0.3,-1.0,,,,-0.3,,,-5.9,,6.39,,,2.78,-7.62,,,,-6.68,,,0.182,0.667,0.4,0.75,0.917,0.875,0.45,17.8,0.4,0.0,,26 - 26,-0.5,0.0,,0.8,0.2,0.0,0.0,0.6,0.4,0.375,0.125,,,0.2,0.025,,,,0.3,0.35,,90.2,,,96.7,92.9,,,,95.7,84.7,,-10.3,,,-4.9,-3.4,,,,-10.0,6.6,,0.1,,,8.8,4.8,,,,3.4,-3.4,,-0.3,,,-0.5,0.1,,,,0.3,-0.9,,-6.68,,,-5.9,8.22,,,,2.78,-6.75,,0.20800000000000002,0.688,0.4,0.8,0.909,0.875,0.4,17.8,,62,133,107,82,36,0,76.0,1.2,93.0,99.0,0.0,184.0,60.0,0.0,0.0,130.0,102.0,90.9,20.7,0,0.0,104.6,2,0.4,5,0.125,0.175,0.222,0.312,0.29,0.0
23697,2025,Julio Rodriguez,SEA,24,2,7,8,1,1,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0.143,2,1,0,0,38,15,23,0,0,0,0.125,0.5,0.25,0.25,0.143,0.393,0.0,0.333,0.02,0.0,0.667,0.33299999999999996,0.0,0.0,0.0,0.0,0.197,-0.7,0,-0.6,-0.1,0.2,0.0,-0.5,0.0,($0.4),0.1,29,-0.14,-0.15,0.01,-0.8,-0.09,0.82,,0,-0.06,-0.11,0.5529999999999999,94.0,0.263,84.6,0.105,94.3,,,0.079,79.7,,,,,,,-0.8,0.1,0.5,,-0.4,,,-3.82,0.87,11.48,,-14.56,,,0.261,0.9329999999999999,0.526,0.16699999999999998,0.643,0.5,0.395,0.5,0.263,0.0,0.316,,0.184,,,0.237,0.184,,,,0.079,,,,92.9,,90.5,,,95.6,84.3,,,,79.7,,,2.7,,2.0,,,-8.5,5.9,,,,8.2,,,9.6,,4.7,,,6.4,0.9,,,,3.5,,,-0.4,,0.5,,,-0.4,0.0,,,,-0.4,,,-3.51,,7.14,,,-4.23,0.66,,,,-14.56,,,0.188,0.773,0.526,0.0,0.588,0.5,0.579,16.2,0.0,0.0,,24 - 24,-0.7,0.0,,0.33299999999999996,0.0,0.667,0.0,0.33299999999999996,0.667,0.625,0.079,,,0.316,0.132,,,,0.237,0.237,,80.1,,,93.4,93.3,,,,96.2,85.0,,7.2,,,2.3,2.4,,,,-8.5,4.6,,1.4,,,8.2,3.4,,,,5.0,0.1,,-0.4,,,-0.4,0.4,,,,-0.4,0.1,,-14.56,,,-3.51,8.31,,,,-4.23,1.44,,0.2,0.7390000000000001,0.526,0.0,0.588,0.5,0.605,16.2,,62,133,214,82,36,0,126.0,0.0,155.0,83.0,0.0,77.0,0.0,285.0,0.0,72.0,170.0,91.8,1.9,0,0.0,95.9,1,0.33299999999999996,3,0.079,0.342,0.094,0.143,0.179,-0.1
27845,2025,Matt Mervis,MIA,27,2,7,8,1,1,0,0,0,1,0,1,0,3,0,0,0,0,0,0,0.143,1,1,2,0,30,9,21,0,0,0,0.125,0.375,0.33,0.25,0.143,0.393,0.0,0.25,0.01,0.5,0.25,0.25,0.0,0.0,0.0,0.0,0.197,-0.7,0,-0.7,0.2,0.2,-0.2,-0.5,0.0,($0.4),2.6,21,-0.22,-0.28,0.06,-1.68,-0.17,1.29,,0,-0.09,-0.08,0.233,96.1,0.233,83.0,0.067,86.5,0.133,76.5,0.1,87.0,0.233,93.3,,,,,-0.2,-0.5,-0.3,0.1,0.4,-0.2,,-2.95,-7.58,-13.38,2.17,14.43,-3.47,,0.375,0.929,0.633,0.5,0.615,0.579,0.467,0.5,0.267,0.0,0.233,,,0.033,,0.2,0.3,0.133,,,0.1,,,,96.1,,,89.3,,93.9,83.8,76.5,,,87.1,,,-7.6,,,-12.5,,-8.9,4.2,5.2,,,-10.7,,,9.7,,,2.6,,-0.4,2.6,-4.1,,,2.6,,,-0.2,,,-0.1,,-0.2,-0.8,0.1,,,0.4,,,-2.95,,,-5.44,,-3.14,-8.87,2.17,,,14.43,,,0.35700000000000004,0.875,0.633,0.6,0.5710000000000001,0.579,0.5329999999999999,18.1,0.0,0.0,,27 - 27,-0.7,0.0,,0.0,0.75,0.25,0.25,0.5,0.25,0.5,0.133,,0.133,0.233,,,,,0.2,0.3,,87.7,,76.6,96.3,,,,,93.9,83.9,,-10.2,,6.5,-6.6,,,,,-8.1,5.3,,1.2,,-6.0,8.6,,,,,-1.8,1.1,,0.4,,0.1,-0.2,,,,,-0.2,-0.8,,9.46,,2.17,-2.95,,,,,-3.14,-8.87,,0.33299999999999996,0.833,0.633,0.5,0.6,0.579,0.6,18.1,,64,118,149,80,38,0,92.0,2.57,55.0,72.0,0.0,0.0,216.0,104.0,138.0,106.0,72.0,93.1,5.5,0,0.0,106.5,2,0.5,4,0.067,0.33299999999999996,0.188,0.217,0.244,0.0
19556,2025,Yordan Alvarez,HOU,28,2,4,8,0,0,0,0,0,0,1,3,0,1,0,1,0,0,0,0,0.0,3,1,0,0,40,17,23,0,0,0,0.375,0.125,3.0,0.375,0.0,0.375,0.0,0.0,0.03,0.0,0.75,0.25,0.0,0.0,0.0,0.0,0.258,-0.3,1,-0.3,,0.2,-0.2,-0.3,0.0,($0.2),0.1,67,-0.02,-0.14,0.12,-0.15,-0.02,1.3,,0,-0.02,0.0,0.425,97.1,0.3,88.1,0.05,91.5,,,0.175,90.0,0.05,89.0,,,,,-0.4,0.1,0.1,,0.2,0.0,,-2.26,0.97,2.94,,2.35,-0.01,,0.39299999999999996,0.5,0.425,0.636,0.667,0.647,0.3,0.5,0.15,0.0,0.25,,0.2,0.05,,0.175,0.15,,,,0.175,,,,98.3,,91.4,89.2,,95.2,84.8,,,,90.1,,,-5.9,,0.0,-8.1,,-10.2,6.1,,,,-10.3,,,10.9,,4.8,0.6,,4.8,-1.9,,,,2.5,,,-0.4,,0.4,0.0,,0.0,-0.2,,,,0.2,,,-4.05,,4.49,-0.01,,0.3,-3.07,,,,2.35,,,0.44,0.4,0.425,0.636,0.667,0.647,0.375,20.3,-0.2,0.0,,28 - 28,-0.3,0.0,,0.5,0.25,0.25,0.0,0.75,0.25,0.5,0.175,,,0.25,0.15,0.05,,,0.175,0.2,,90.3,,,98.4,91.6,89.3,,,95.4,86.7,,-9.8,,,-5.4,0.5,-7.7,,,-9.7,5.2,,0.4,,,9.3,3.6,-1.3,,,3.0,-2.2,,0.2,,,-0.4,0.3,0.0,,,0.0,-0.2,,2.35,,,-4.05,5.83,-0.01,,,0.3,-2.18,,0.4,0.467,0.425,0.6,0.7140000000000001,0.647,0.375,20.3,,0,400,53,123,0,0,0.0,0.0,174.0,62.0,0.0,115.0,75.0,107.0,0.0,163.0,64.0,92.9,10.7,0,0.0,98.2,1,0.25,4,0.15,0.3,0.229,0.253,0.381,0.0
25845,2025,Michael Toglia,COL,26,1,3,4,0,0,0,0,0,1,0,0,0,3,1,0,0,0,0,0,0.0,0,0,0,0,15,4,11,0,0,0,0.0,0.75,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,-0.4,0,-0.5,,0.1,-0.1,-0.4,0.0,($0.3),0.1,-1,-0.06,-0.12,0.06,-0.35,-0.04,1.43,,0,-0.02,-0.02,0.4,98.3,0.067,90.0,0.133,91.0,0.133,80.0,0.267,84.3,,,,,,,-0.3,0.0,0.0,0.3,-0.5,,,-4.33,-4.34,0.11,17.47,-11.31,,,0.16699999999999998,0.778,0.5329999999999999,0.0,0.429,0.375,0.6,0.75,0.33299999999999996,0.0,0.4,,0.067,,,,0.133,0.133,,,0.267,,,,98.1,,91.8,,,,89.8,80.2,,,84.2,,,0.3,,1.5,,,,1.8,7.2,,,-8.8,,,11.4,,7.4,,,,6.9,-5.5,,,0.7,,,-0.3,,0.0,,,,-0.1,0.3,,,-0.5,,,-4.33,,4.56,,,,-4.34,17.47,,,-11.31,,,0.16699999999999998,0.778,0.5329999999999999,0.0,0.429,0.375,0.6,17.5,-0.1,0.0,,26 - 26,-0.5,0.0,,,,,,,,0.75,0.267,,0.133,0.4,0.2,,,,,,,84.4,,80.3,98.3,90.7,,,,,,,-8.9,,7.7,-0.2,1.9,,,,,,,-0.9,,-7.4,10.4,6.1,,,,,,,-0.5,,0.3,-0.3,0.0,,,,,,,-11.31,,17.47,-4.33,-1.38,,,,,,,0.2,0.7,0.5329999999999999,0.0,0.429,0.375,0.667,17.5,,0,0,299,80,0,0,,,,,,,,,,,,,,0,,,0,,0,0.2,0.5329999999999999,,,0.188,0.0
